"","district","weekstartdate","anycases","totalcases","est"
"48772","mellette",2017-08-06,0,0,0.0226328658117378
"48773","todd",2017-04-30,0,0,5.86878452645029e-05
"48774","harding",2017-09-24,0,0,0.0096028345001616
"48775","harding",2017-10-01,0,0,0.00610467198359388
"48776","harding",2017-07-23,0,0,0.0302885335673605
"48777","harding",2017-07-30,0,0,0.0510852744688266
"48778","todd",2017-09-10,0,0,0.031431836920235
"48779","todd",2017-10-01,0,0,0.00699077070547707
"48780","pennington",2017-02-05,0,0,1.01402257832698e-06
"48781","mellette",2017-10-08,0,0,0.00151509489441592
"48782","haakon",2017-04-09,0,0,2.64932064050634e-06
"48783","oglalalakota",2017-10-01,0,0,0.0076952696123658
"48784","todd",2017-06-18,0,0,0.00294752393219041
"48785","todd",2017-06-25,0,0,0.00339682780911821
"48786","dewey",2017-02-19,0,0,4.97295893793702e-08
"48787","oglalalakota",2017-11-12,0,0,4.0974571730713e-05
"48788","oglalalakota",2017-11-19,0,0,2.7563562074861e-05
"48789","oglalalakota",2017-11-26,0,0,2.48513362336579e-05
"48790","harding",2017-10-15,0,0,0.00101243737741527
"48791","harding",2017-10-22,0,0,0.000765939291201931
"48792","harding",2017-10-29,0,0,0.000305690151952129
"48793","haakon",2017-02-26,0,0,1.11038340088604e-08
"48794","harding",2017-11-05,0,0,7.16439956549996e-05
"48795","oglalalakota",2017-09-24,0,0,0.0140649767113044
"48796","haakon",2017-03-05,0,0,2.46301111006491e-08
"48797","oglalalakota",2017-10-15,0,0,0.00140687703306129
"48798","dewey",2017-02-12,0,0,2.19055305101993e-08
"48799","haakon",2017-03-19,0,0,8.5442625317214e-08
"48800","harding",2017-12-24,0,0,9.86747106535012e-07
"48801","harding",2017-12-17,0,0,3.44702643812759e-06
"48802","todd",2017-04-16,0,0,5.76474565188924e-05
"48803","oglalalakota",2017-12-03,0,0,1.92541810961142e-05
"48804","todd",2017-06-04,0,0,0.000507467312137484
"48805","haakon",2017-02-19,0,0,8.3763444147115e-09
"48806","harding",2017-08-13,0,0,0.0507687905897454
"48807","harding",2017-08-06,0,0,0.0529230197370665
"48808","haakon",2017-04-02,0,0,9.83965897392502e-07
"48809","oglalalakota",2017-10-29,0,0,0.00039654641847872
"48810","harding",2017-11-12,0,0,2.04426217062569e-05
"48811","harding",2017-11-19,0,0,1.19000536374434e-05
"48812","oglalalakota",2017-10-22,0,0,0.00102188930326338
"48813","oglalalakota",2017-08-27,1,4,0.0639124787182599
"48814","oglalalakota",2017-11-05,0,0,0.00011603793755276
"48815","todd",2017-04-09,0,0,2.95672642819448e-05
"48816","todd",2017-04-23,0,0,9.13202428715842e-05
"48817","oglalalakota",2017-09-17,0,0,0.0258450028864932
"48818","oglalalakota",2017-09-03,0,0,0.0580238914313124
"48819","oglalalakota",2017-09-10,0,0,0.0372513353294726
"48820","harding",2017-12-10,0,0,5.01440166946171e-06
"48821","haakon",2017-01-15,0,0,7.95437499889698e-10
"48822","dewey",2017-02-05,0,0,2.56368375014009e-08
"48823","harding",2017-12-03,0,0,9.74756808033656e-06
"48824","haakon",2017-02-12,0,0,3.68098366498756e-09
"48825","haakon",2017-01-01,0,0,7.24226771667353e-09
"48826","haakon",2017-02-05,0,0,3.39134068270249e-09
"48827","corson",2017-01-01,0,0,4.77925425355967e-08
"48828","oglalalakota",2017-10-08,0,0,0.0035533449439572
"48829","haakon",2017-01-08,0,0,1.45438829957787e-09
"48830","haakon",2017-01-22,0,0,1.38396373827466e-09
"48831","haakon",2017-01-29,0,0,1.69123779496441e-09
"48832","harding",2017-11-26,0,0,1.15793719457155e-05
"48833","bennett",2018-02-04,0,0,1.1502292194009e-07
"48834","pennington",2018-06-17,0,0,0.0532261735681813
"48835","bennett",2018-01-21,0,0,6.10769358266725e-08
"48836","pennington",2018-08-12,0,0,0.28959263025878
"48837","pennington",2018-07-22,0,0,0.367295776464164
"48838","bennett",2018-01-28,0,0,1.00882877297993e-07
"48839","pennington",2018-09-09,0,0,0.148834276712274
"48840","pennington",2018-06-10,0,0,0.0371639364969594
"48841","pennington",2018-09-02,0,0,0.161806691037517
"48842","pennington",2018-09-16,0,0,0.147460242649682
"48843","pennington",2018-08-19,0,0,0.264243887133556
"48844","bennett",2018-01-14,0,0,4.00435310582489e-08
"48845","bennett",2018-01-07,0,0,5.15828665372856e-08
"48846","pennington",2018-07-15,0,0,0.308025245386523
"48847","pennington",2018-06-24,0,0,0.0711328123571311
"48848","bennett",2018-10-21,0,0,0.00024808513504953
"48849","pennington",2018-08-05,0,0,0.29265875412796
"48850","corson",2018-03-18,0,0,2.8680456653312e-08
"48851","pennington",2018-07-29,0,0,0.314305680030995
"48852","fallriver",2018-04-22,0,0,4.28473125817749e-06
"48853","fallriver",2018-05-06,0,0,2.73676398900361e-05
"48854","bennett",2018-02-11,0,0,4.64064710109076e-08
"48855","fallriver",2018-04-15,0,0,1.68517017052919e-06
"48856","pennington",2018-07-08,0,0,0.208560542894758
"48857","corson",2018-02-11,0,0,3.70149043439369e-09
"48858","gregory",2018-10-28,0,0,0.000132651339996473
"48859","gregory",2018-11-04,0,0,8.01757582683352e-05
"48860","bennett",2018-10-14,0,0,0.000424698073426914
"48861","fallriver",2018-05-27,0,0,0.000516475519700854
"48862","gregory",2018-12-23,0,0,3.74370857738556e-07
"48863","gregory",2018-12-30,0,0,1.67032276674745e-07
"48864","pennington",2018-08-26,0,0,0.220161503653028
"48865","fallriver",2018-07-22,0,0,0.0402918256229828
"48866","fallriver",2018-04-29,0,0,1.188006192845e-05
"48867","corson",2018-01-21,0,0,6.54667278307127e-09
"48868","pennington",2018-07-01,0,0,0.120544954480983
"48869","corson",2018-01-28,0,0,1.28034935341623e-08
"48870","corson",2018-02-04,0,0,1.09228101997468e-08
"48871","bennett",2018-08-26,0,0,0.0508694522210805
"48872","bennett",2018-03-04,0,0,5.52517133414794e-08
"48873","bennett",2018-10-07,0,0,0.00214826935995524
"48874","bennett",2018-04-08,0,0,9.96894424004562e-07
"48875","fallriver",2018-06-03,0,0,0.00107787744702602
"48876","bennett",2018-10-28,0,0,0.000211798848365675
"48877","bennett",2018-11-04,0,0,0.000119370481840626
"48878","gregory",2018-12-09,0,0,4.67769230144736e-07
"48879","pennington",2018-09-23,0,0,0.0915170822824582
"48880","pennington",2018-09-30,0,0,0.0334945524127923
"48881","fallriver",2018-08-12,0,0,0.0331963292842999
"48882","corson",2018-04-22,0,0,1.17547480361242e-06
"48883","bennett",2018-02-18,0,0,4.78651196758597e-08
"48884","bennett",2018-02-25,0,0,2.55612477574151e-08
"48885","gregory",2018-10-21,0,0,0.000179104274318199
"48886","fallriver",2018-02-18,0,0,2.69196294212772e-08
"48887","gregory",2018-11-11,0,0,1.49527340464374e-05
"48888","fallriver",2018-03-25,0,0,4.12064821797878e-07
"48889","fallriver",2018-04-01,0,0,6.79926451188742e-07
"48890","gregory",2018-12-16,0,0,3.62237264690277e-07
"48891","bennett",2018-11-11,0,0,2.50206359862107e-05
"48892","pennington",2018-05-27,0,0,0.00665733060985744
"48893","corson",2018-01-14,0,0,3.82988255552906e-09
"48894","bennett",2018-08-05,0,0,0.0792272123127857
"48895","jackson",2018-07-29,0,0,0.0338366740149078
"48896","jackson",2018-08-05,0,0,0.0314814175172303
"48897","jackson",2018-08-12,0,0,0.0310774156549224
"48898","jackson",2018-08-19,0,0,0.0283335246336564
"48899","corson",2018-02-18,0,0,3.70871700304852e-09
"48900","fallriver",2018-05-20,0,0,0.000175023972858115
"48901","bennett",2018-09-09,0,0,0.0314420636237058
"48902","bennett",2018-09-16,0,0,0.0333197379579683
"48903","fallriver",2018-06-10,0,0,0.00252415311983566
"48904","pennington",2018-06-03,0,0,0.0152857198285121
"48905","fallriver",2018-07-15,0,0,0.0281410745717682
"48906","fallriver",2018-07-29,0,0,0.0365373168053155
"48907","fallriver",2018-08-05,0,0,0.0328783297181472
"48908","corson",2018-04-15,0,0,3.00467429643349e-07
"48909","jackson",2018-11-04,0,0,4.5716317257929e-05
"48910","fallriver",2018-08-19,0,0,0.0293030591743172
"48911","fallriver",2018-08-26,0,0,0.0227320591743255
"48912","fallriver",2018-09-02,0,0,0.0160927525700547
"48913","fallriver",2018-09-09,0,0,0.0139345833649447
"48914","fallriver",2018-09-16,0,0,0.013463894165938
"48915","bennett",2018-04-15,0,0,1.81347700271402e-06
"48916","bennett",2018-04-22,0,0,4.01098317815673e-06
"48917","fallriver",2018-06-17,0,0,0.00387491283789349
"48918","bennett",2018-07-15,0,0,0.0740916642033169
"48919","bennett",2018-07-22,0,0,0.0998801245529946
"48920","bennett",2018-07-29,0,0,0.0858469244159825
"48921","bennett",2018-05-20,0,0,0.00028044222362868
"48922","bennett",2018-05-27,0,0,0.000931394557468597
"48923","bennett",2018-06-03,0,0,0.00202654602103738
"48924","gregory",2018-10-14,0,0,0.000340082752041436
"48925","custer",2018-02-11,0,0,3.4626703802247e-08
"48926","custer",2018-02-18,0,0,2.88655726168826e-08
"48927","fallriver",2018-02-25,0,0,1.33775144292673e-08
"48928","gregory",2018-11-18,0,0,5.23647108499627e-06
"48929","gregory",2018-11-25,0,0,3.44604400517555e-06
"48930","gregory",2018-12-02,0,0,1.72039205000491e-06
"48931","fallriver",2018-06-24,0,0,0.00521476697748883
"48932","corson",2018-03-25,0,0,8.61640173850753e-08
"48933","corson",2018-04-08,0,0,1.29371676124344e-07
"48934","jackson",2018-07-22,0,0,0.04180745397284
"48935","custer",2018-04-01,0,0,4.6714037232073e-07
"48936","custer",2018-04-08,0,0,4.51673423094045e-07
"48937","bennett",2018-08-12,0,0,0.0789876439854481
"48938","bennett",2018-08-19,0,0,0.0679308179549041
"48939","fallriver",2018-05-13,0,0,7.34052919934974e-05
"48940","bennett",2018-09-02,0,0,0.0355470211712803
"48941","meade",2018-10-28,0,0,0.000375722475742519
"48942","meade",2018-11-04,0,0,0.00020923982117882
"48943","bennett",2018-09-23,0,0,0.0193988623562505
"48944","fallriver",2018-04-08,0,0,7.75946182294335e-07
"48945","pennington",2018-05-06,0,0,0.000292412285027486
"48946","bennett",2018-05-13,0,0,0.000102300684942049
"48947","corson",2018-04-01,0,0,1.38326922196706e-07
"48948","jackson",2018-10-28,0,0,8.01825524066747e-05
"48949","meade",2018-12-30,0,0,9.93541977994117e-07
"48950","corson",2018-04-29,0,0,5.82157739784921e-06
"48951","corson",2018-05-06,0,0,2.27980854722693e-05
"48952","corson",2018-05-13,0,0,7.82878698377417e-05
"48953","corson",2018-05-20,0,0,0.000254344293261546
"48954","corson",2018-05-27,0,0,0.000994686644044558
"48955","bennett",2018-03-11,0,0,9.28715632353155e-08
"48956","bennett",2018-03-18,0,0,2.29276723146276e-07
"48957","bennett",2018-09-30,0,0,0.0063232670737708
"48958","custer",2018-07-08,0,0,0.0093898027674974
"48959","jackson",2018-07-15,0,0,0.0327877475420794
"48960","custer",2018-01-07,0,0,3.49704525719479e-08
"48961","custer",2018-01-14,0,0,3.40773084410774e-08
"48962","custer",2018-01-21,0,0,5.06119677516163e-08
"48963","custer",2018-01-28,0,0,7.32864006742011e-08
"48964","custer",2018-02-04,0,0,7.70514480975685e-08
"48965","butte",2018-10-28,0,0,0.00037193427988673
"48966","fallriver",2018-02-11,0,0,2.99071646989701e-08
"48967","gregory",2018-09-30,0,0,0.00525846903133618
"48968","fallriver",2018-03-04,0,0,2.7302445908034e-08
"48969","fallriver",2018-03-11,0,0,5.25661176569426e-08
"48970","fallriver",2018-03-18,0,0,1.40134598316327e-07
"48971","jackson",2018-07-08,0,0,0.0199223583490585
"48972","custer",2018-07-15,0,0,0.0160496081143497
"48973","custer",2018-03-18,0,0,1.28705691818556e-07
"48974","custer",2018-03-25,0,0,3.30337908025044e-07
"48975","pennington",2018-05-20,0,0,0.00202643521491306
"48976","corson",2018-01-07,0,0,9.197690924347e-09
"48977","oglalalakota",2018-11-18,0,0,1.02067451555911e-05
"48978","oglalalakota",2018-11-25,0,0,7.21894376673464e-06
"48979","brule",2018-10-07,0,0,0.00188296106603972
"48980","oglalalakota",2018-12-09,0,0,1.36615357865732e-06
"48981","oglalalakota",2018-12-16,0,0,1.20905952703495e-06
"48982","oglalalakota",2018-12-23,0,0,1.13860698961604e-06
"48983","oglalalakota",2018-12-30,0,0,5.1488597234547e-07
"48984","corson",2018-02-25,0,0,3.54003439383095e-09
"48985","bennett",2018-07-08,0,0,0.0441817503507621
"48986","corson",2018-03-11,0,0,1.16445989560614e-08
"48987","fallriver",2018-07-01,0,0,0.00879581168804783
"48988","fallriver",2018-07-08,0,0,0.0170117989726046
"48989","haakon",2018-07-22,0,0,0.00800233973608625
"48990","jackson",2018-11-11,0,0,9.27151639186065e-06
"48991","jackson",2018-11-18,0,0,3.91546405851505e-06
"48992","jackson",2018-11-25,0,0,2.76458639209312e-06
"48993","jackson",2018-12-02,0,0,1.75326082426163e-06
"48994","jackson",2018-12-09,0,0,5.25689135346022e-07
"48995","pennington",2018-10-07,0,0,0.0127627388071185
"48996","jackson",2018-12-30,0,0,1.77194562008688e-07
"48997","bennett",2018-03-25,0,0,6.45321497420234e-07
"48998","corson",2018-03-04,0,0,7.7462660632782e-09
"48999","bennett",2018-05-06,0,0,3.65407960458199e-05
"49000","fallriver",2018-01-14,0,0,2.81987241317631e-08
"49001","fallriver",2018-01-21,0,0,3.98035367969665e-08
"49002","fallriver",2018-01-28,0,0,5.23136229031413e-08
"49003","fallriver",2018-02-04,0,0,6.26854231546168e-08
"49004","pennington",2018-11-25,0,0,5.45401874142655e-05
"49005","pennington",2018-12-02,0,0,3.73881931848943e-05
"49006","pennington",2018-12-09,0,0,1.20809295682914e-05
"49007","pennington",2018-12-16,0,0,1.16754070998334e-05
"49008","pennington",2018-04-08,0,0,5.88398010033015e-06
"49009","pennington",2018-04-15,0,0,1.2509947871765e-05
"49010","pennington",2018-04-22,0,0,3.3380785647487e-05
"49011","pennington",2018-04-29,0,0,0.000107284640027366
"49012","harding",2018-04-01,0,0,1.67844585425392e-07
"49013","harding",2018-04-08,0,0,1.76924128900289e-07
"49014","pennington",2018-05-13,0,0,0.000791569455449077
"49015","brule",2018-08-05,0,0,0.0953466859986569
"49016","brule",2018-08-12,0,0,0.0977295529649051
"49017","brule",2018-08-19,0,0,0.0905764014692664
"49018","custer",2018-04-15,0,0,9.35607367129059e-07
"49019","oglalalakota",2018-12-02,0,0,4.66553973772804e-06
"49020","custer",2018-04-29,0,0,6.57783825846579e-06
"49021","custer",2018-05-06,0,0,1.5870731285127e-05
"49022","custer",2018-05-13,0,0,4.18828522403254e-05
"49023","custer",2018-05-20,0,0,9.67406534449647e-05
"49024","custer",2018-05-27,0,0,0.00028967299618448
"49025","custer",2018-06-03,0,0,0.000619476407787616
"49026","custer",2018-06-10,0,0,0.00147411108122265
"49027","custer",2018-06-17,0,0,0.00216018604292566
"49028","custer",2018-07-22,0,0,0.0222632782527642
"49029","bennett",2018-11-18,0,0,1.03201098148142e-05
"49030","haakon",2018-07-29,0,0,0.006009029040155
"49031","haakon",2018-08-05,0,0,0.00556178425889485
"49032","haakon",2018-08-12,0,0,0.00547521750115482
"49033","haakon",2018-08-19,0,0,0.00506775624803278
"49034","haakon",2018-08-26,0,0,0.00423803519962161
"49035","jackson",2018-12-16,0,0,4.62721113770676e-07
"49036","jackson",2018-12-23,0,0,4.33608063544504e-07
"49037","fallriver",2018-09-23,0,0,0.0086349115587237
"49038","bennett",2018-04-29,0,0,1.29714555867629e-05
"49039","bennett",2018-04-01,0,0,1.00696561760406e-06
"49040","pennington",2018-10-28,0,0,0.00141001777537775
"49041","pennington",2018-11-04,0,0,0.000776941124397527
"49042","pennington",2018-11-11,0,0,0.000162678472511338
"49043","pennington",2018-11-18,0,0,7.32532665861834e-05
"49044","butte",2018-10-14,0,0,0.000716054475096655
"49045","butte",2018-10-21,0,0,0.000436426176183745
"49046","gregory",2018-10-07,0,0,0.00161858422711086
"49047","gregory",2018-09-23,0,0,0.0172387992860617
"49048","bennett",2018-06-10,0,0,0.00516192749039031
"49049","bennett",2018-06-17,0,0,0.00847496024448235
"49050","bennett",2018-06-24,0,0,0.0117450643466283
"49051","bennett",2018-07-01,0,0,0.0214987342843376
"49052","custer",2018-03-04,0,0,3.00937141582316e-08
"49053","custer",2018-03-11,0,0,5.15506300251314e-08
"49054","brule",2018-07-29,0,0,0.0964502124423897
"49055","gregory",2018-01-21,0,0,1.52925015647894e-08
"49056","gregory",2018-01-28,0,0,2.69593957293506e-08
"49057","gregory",2018-02-04,0,0,2.9827805238638e-08
"49058","gregory",2018-02-11,0,0,1.14942870839022e-08
"49059","custer",2018-04-22,0,0,2.33424679476396e-06
"49060","gregory",2018-02-18,0,0,1.54747356447234e-08
"49061","gregory",2018-02-25,0,0,1.15309577471708e-08
"49062","gregory",2018-03-04,0,0,2.70533506798358e-08
"49063","gregory",2018-03-11,0,0,4.03457874077588e-08
"49064","meade",2018-11-11,0,0,4.15447958942175e-05
"49065","meade",2018-11-18,0,0,1.90484727062684e-05
"49066","meade",2018-11-25,0,0,1.35669017222669e-05
"49067","meade",2018-12-02,0,0,9.10074770716256e-06
"49068","meade",2018-12-09,0,0,2.83951757469065e-06
"49069","meade",2018-12-16,0,0,2.65723423199754e-06
"49070","meade",2018-12-23,0,0,2.47970511327949e-06
"49071","butte",2018-07-08,0,0,0.086586092922194
"49072","butte",2018-07-15,0,0,0.136810773187522
"49073","butte",2018-07-22,0,0,0.16195402588874
"49074","butte",2018-07-29,0,0,0.124959545572909
"49075","haakon",2018-09-02,0,0,0.00293092814962345
"49076","haakon",2018-09-09,0,0,0.00259351371120447
"49077","corson",2018-06-03,0,0,0.0025309778976137
"49078","fallriver",2018-09-30,0,0,0.00307907321713518
"49079","pennington",2018-10-21,0,0,0.00160560526588979
"49080","fallriver",2018-01-07,0,0,2.93232080246996e-08
"49081","butte",2018-09-23,0,0,0.028258817705785
"49082","butte",2018-09-30,0,0,0.0102941275834037
"49083","butte",2018-10-07,0,0,0.00368313871650807
"49084","brule",2018-05-20,0,0,0.000272116752847897
"49085","brule",2018-05-27,0,0,0.00106161302597426
"49086","brule",2018-06-03,0,0,0.00258269873291711
"49087","brule",2018-06-10,0,0,0.00685170558782886
"49088","harding",2018-03-04,0,0,9.27677198327061e-09
"49089","harding",2018-03-11,0,0,1.42381751481255e-08
"49090","harding",2018-03-18,0,0,3.27140458158953e-08
"49091","harding",2018-03-25,0,0,9.34941222024158e-08
"49092","butte",2018-11-25,0,0,1.39031387677466e-05
"49093","butte",2018-12-02,0,0,9.27163061807486e-06
"49094","butte",2018-12-09,0,0,2.81992737508312e-06
"49095","butte",2018-12-16,0,0,2.59450025310446e-06
"49096","butte",2018-12-23,0,0,2.41057838978592e-06
"49097","butte",2018-12-30,0,0,1.00350874859405e-06
"49098","tripp",2018-01-07,0,0,5.98742464767972e-08
"49099","tripp",2018-01-14,0,0,3.97870953512488e-08
"49100","tripp",2018-01-21,0,0,6.50066370890399e-08
"49101","tripp",2018-01-28,0,0,1.14431504370219e-07
"49102","jackson",2018-08-26,0,0,0.0225745907201453
"49103","jackson",2018-09-02,0,0,0.0157178370749965
"49104","jackson",2018-09-09,0,0,0.0137794426671132
"49105","jackson",2018-09-16,0,0,0.0139825183133809
"49106","jackson",2018-09-23,0,0,0.00766344479070619
"49107","jackson",2018-09-30,0,0,0.00257919157187052
"49108","haakon",2018-07-08,0,0,0.00417864190849405
"49109","haakon",2018-07-15,0,0,0.00669212007380343
"49110","jackson",2018-10-21,0,0,9.66928128884494e-05
"49111","tripp",2018-04-08,0,0,1.32211629257509e-06
"49112","tripp",2018-04-15,0,0,2.51174602423122e-06
"49113","tripp",2018-04-22,0,0,4.9265723018506e-06
"49114","tripp",2018-04-29,0,0,1.849594068559e-05
"49115","tripp",2018-05-06,0,0,6.41083261479387e-05
"49116","tripp",2018-05-13,0,0,0.000213096028049401
"49117","haakon",2018-09-16,0,0,0.00258999550695961
"49118","pennington",2018-10-14,0,0,0.00253218060340287
"49119","brule",2018-04-15,0,0,6.49810631282144e-07
"49120","brule",2018-04-22,0,0,1.42139504635884e-06
"49121","brule",2018-04-29,0,0,5.71687569793875e-06
"49122","brule",2018-05-06,0,0,2.23954728086398e-05
"49123","brule",2018-05-13,0,0,7.95666541672497e-05
"49124","jackson",2018-03-11,0,0,1.96460740149635e-08
"49125","jackson",2018-03-18,0,0,5.11103587155136e-08
"49126","jackson",2018-03-25,0,0,1.47113009158898e-07
"49127","jackson",2018-04-01,0,0,2.54599866535205e-07
"49128","brule",2018-06-17,0,0,0.012019939107566
"49129","pennington",2018-12-23,0,0,1.0876761501108e-05
"49130","pennington",2018-12-30,0,0,4.57133970668907e-06
"49131","custer",2018-02-25,0,0,1.54415512626799e-08
"49132","brule",2018-07-08,0,0,0.0660220671815413
"49133","brule",2018-07-15,0,0,0.109611567490953
"49134","brule",2018-07-22,0,0,0.130958161247728
"49135","fallriver",2018-12-09,0,0,7.25804707397096e-07
